Series_reference,Period,Data_value,STATUS_status,UNITS_units,Subject_subject,Group_grp,Series_title_1,UniqueNumber
CPIQ.SE904101,2022.09,1179,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Actual rentals for housing,5566
CPIQ.SE904101,2022.12,1190,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Actual rentals for housing,5567
CPIQ.SE904101,2023.03,1203,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Actual rentals for housing,5568
CPIQ.SE9042,1984.06,189.5988313,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5569
CPIQ.SE9042,1984.09,193.2068019,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5570
CPIQ.SE9042,1984.12,198.979554,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5571
CPIQ.SE9042,1985.03,204.9327048,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5572
CPIQ.SE9042,1985.06,211.0662537,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5573
CPIQ.SE9042,1985.09,218.1017955,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5574
CPIQ.SE9042,1985.12,224.7765406,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5575
CPIQ.SE9042,1986.03,228.9257061,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5576
CPIQ.SE9042,1986.06,233.435669,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5577
CPIQ.SE9042,1986.09,235.7808498,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5578
CPIQ.SE9042,1986.12,243.8987821,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5579
CPIQ.SE9042,1987.03,262.6602275,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5580
CPIQ.SE9042,1987.06,272.0409495,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5581
CPIQ.SE9042,1987.09,278.5352958,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5582
CPIQ.SE9042,1987.12,285.390439,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5583
CPIQ.SE9042,1988.03,295.4927553,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5584
CPIQ.SE9042,1988.06,295.1319585,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5585
CPIQ.SE9042,1988.09,301.4459061,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5586
CPIQ.SE9042,1988.12,302.5282971,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5587
CPIQ.SE9042,1989.03,308.8813917,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5588
CPIQ.SE9042,1989.06,313.1167879,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5589
CPIQ.SE9042,1989.09,318.8648256,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5590
CPIQ.SE9042,1989.12,324.6128633,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5591
CPIQ.SE9042,1990.03,332.7811272,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5592
CPIQ.SE9042,1990.06,338.5291649,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5593
CPIQ.SE9042,1990.09,343.6721457,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5594
CPIQ.SE9042,1990.12,344.2772026,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5595
CPIQ.SE9042,1991.03,346.0923725,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5596
CPIQ.SE9042,1991.06,345.7898441,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5597
CPIQ.SE9042,1991.09,342.764561,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5598
CPIQ.SE9042,1991.12,342.764561,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5599
CPIQ.SE9042,1992.03,341.8569764,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5600
CPIQ.SE9042,1992.06,343.6721457,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5601
CPIQ.SE9042,1992.09,343.3696173,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5602
CPIQ.SE9042,1992.12,347.9075419,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5603
CPIQ.SE9042,1993.03,350.0252403,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5604
CPIQ.SE9042,1993.06,354.5631649,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5605
CPIQ.SE9042,1993.09,359.1010888,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5606
CPIQ.SE9042,1993.12,365.4541834,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5607
CPIQ.SE9042,1994.03,370.9359962,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5608
CPIQ.SE9042,1994.06,376.7832626,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5609
CPIQ.SE9042,1994.09,392.8632473,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5610
CPIQ.SE9042,1994.12,403.8268722,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5611
CPIQ.SE9042,1995.03,414.7904978,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5612
CPIQ.SE9042,1995.06,418.4450396,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5613
CPIQ.SE9042,1995.09,424.2923067,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5614
CPIQ.SE9042,1995.12,430.5050281,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5615
CPIQ.SE9042,1996.03,438.9104741,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5616
CPIQ.SE9042,1996.06,449.5086454,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5617
CPIQ.SE9042,1996.09,449.8740997,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5618
CPIQ.SE9042,1996.12,451.7013706,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5619
CPIQ.SE9042,1997.03,452.7977329,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5620
CPIQ.SE9042,1997.06,457.5486377,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5621
CPIQ.SE9042,1997.09,464.1268128,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5622
CPIQ.SE9042,1997.12,470.3395335,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5623
CPIQ.SE9042,1998.03,472.5322588,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5624
CPIQ.SE9042,1998.06,478.0140716,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5625
CPIQ.SE9042,1998.09,469.2431712,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5626
CPIQ.SE9042,1998.12,461.5686332,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5627
CPIQ.SE9042,1999.03,454.9904581,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5628
CPIQ.SE9042,1999.06,456.0868204,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5629
CPIQ.SE9042,1999.09,457.4550812,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5630
CPIQ.SE9042,1999.12,460.1916019,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5631
CPIQ.SE9042,2000.03,463.3842096,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5632
CPIQ.SE9042,2000.06,467.945078,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5633
CPIQ.SE9042,2000.09,469.7694256,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5634
CPIQ.SE9042,2000.12,473.8742064,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5635
CPIQ.SE9042,2001.03,476.6107278,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5636
CPIQ.SE9042,2001.06,477.522901,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5637
CPIQ.SE9042,2001.09,478.8911617,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5638
CPIQ.SE9042,2001.12,482.0837693,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5639
CPIQ.SE9042,2002.03,488.9250716,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5640
CPIQ.SE9042,2002.06,491.661593,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5641
CPIQ.SE9042,2002.09,494.8542006,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5642
CPIQ.SE9042,2002.12,503.5198498,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5643
CPIQ.SE9042,2003.03,510.817239,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5644
CPIQ.SE9042,2003.06,519.9389757,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5645
CPIQ.SE9042,2003.09,529.0607118,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5646
CPIQ.SE9042,2003.12,546.3920115,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5647
CPIQ.SE9042,2004.03,555.0576607,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5648
CPIQ.SE9042,2004.06,565.5476575,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5649
CPIQ.SE9042,2004.09,576.4937412,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5650
CPIQ.SE9042,2004.12,586.5276511,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5651
CPIQ.SE9042,2005.03,595.193301,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5652
CPIQ.SE9042,2005.06,608.4198185,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5653
CPIQ.SE9042,2005.09,614.3489476,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5654
CPIQ.SE9042,2005.12,623.9267706,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5655
CPIQ.SE9042,2006.03,630.3119859,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5656
CPIQ.SE9042,2006.06,638.9776358,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5657
CPIQ.SE9042,2006.09,652.3961661,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5658
CPIQ.SE9042,2006.12,658.7859425,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5659
CPIQ.SE9042,2007.03,667.0926518,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5660
CPIQ.SE9042,2007.06,677.9552716,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5661
CPIQ.SE9042,2007.09,690.0958466,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5662
CPIQ.SE9042,2007.12,699.0415335,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5663
CPIQ.SE9042,2008.03,705.4313099,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5664
CPIQ.SE9042,2008.06,713.0990415,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5665
CPIQ.SE9042,2008.09,722.0447284,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5666
CPIQ.SE9042,2008.12,720.7667732,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5667
CPIQ.SE9042,2009.03,720.7667732,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5668
CPIQ.SE9042,2009.06,722.0447284,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5669
CPIQ.SE9042,2009.09,722.6837061,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5670
CPIQ.SE9042,2009.12,725.8785942,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5671
CPIQ.SE9042,2010.03,727.1565495,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5672
CPIQ.SE9042,2010.06,730.3514377,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5673
CPIQ.SE9042,2010.09,734.1853035,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5674
CPIQ.SE9042,2010.12,748.8817891,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5675
CPIQ.SE9042,2011.03,748.2428115,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5676
CPIQ.SE9042,2011.06,755.2715655,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5677
CPIQ.SE9042,2011.09,761.0223642,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5678
CPIQ.SE9042,2011.12,764.2172524,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5679
CPIQ.SE9042,2012.03,769.3290735,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5680
CPIQ.SE9042,2012.06,776.3578275,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5681
CPIQ.SE9042,2012.09,784.0255591,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5682
CPIQ.SE9042,2012.12,787.8594249,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5683
CPIQ.SE9042,2013.03,794.8881789,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5684
CPIQ.SE9042,2013.06,808.3067093,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5685
CPIQ.SE9042,2013.09,815.9744409,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5686
CPIQ.SE9042,2013.12,824.9201278,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5687
CPIQ.SE9042,2014.03,835.14377,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5688
CPIQ.SE9042,2014.06,845.3674121,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5689
CPIQ.SE9042,2014.09,854.9520767,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5690
CPIQ.SE9042,2014.12,869.6485623,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5691
CPIQ.SE9042,2015.03,876.6773163,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5692
CPIQ.SE9042,2015.06,890.0958466,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5693
CPIQ.SE9042,2015.09,902.2364217,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5694
CPIQ.SE9042,2015.12,913.0990415,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5695
CPIQ.SE9042,2016.03,920.7667732,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5696
CPIQ.SE9042,2016.06,939.9361022,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5697
CPIQ.SE9042,2016.09,959.1054313,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5698
CPIQ.SE9042,2016.12,972.5239617,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5699
CPIQ.SE9042,2017.03,982.1086262,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5700
CPIQ.SE9042,2017.06,1000,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5701
CPIQ.SE9042,2017.09,1010.86262,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5702
CPIQ.SE9042,2017.12,1024,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5703
CPIQ.SE9042,2018.03,1028,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5704
CPIQ.SE9042,2018.06,1039,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5705
CPIQ.SE9042,2018.09,1052,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5706
CPIQ.SE9042,2018.12,1061,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5707
CPIQ.SE9042,2019.03,1068,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5708
CPIQ.SE9042,2019.06,1075,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5709
CPIQ.SE9042,2019.09,1081,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5710
CPIQ.SE9042,2019.12,1086,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5711
CPIQ.SE9042,2020.03,1097,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5712
CPIQ.SE9042,2020.06,1105,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5713
CPIQ.SE9042,2020.09,1108,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5714
CPIQ.SE9042,2020.12,1122,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5715
CPIQ.SE9042,2021.03,1135,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5716
CPIQ.SE9042,2021.06,1187,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5717
CPIQ.SE9042,2021.09,1241,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5718
CPIQ.SE9042,2021.12,1298,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5719
CPIQ.SE9042,2022.03,1343,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5720
CPIQ.SE9042,2022.06,1404,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5721
CPIQ.SE9042,2022.09,1450,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5722
CPIQ.SE9042,2022.12,1481,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5723
CPIQ.SE9042,2023.03,1497,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Home ownership,5724
CPIQ.SE904201,1984.06,189.5988313,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5725
CPIQ.SE904201,1984.09,193.2068019,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5726
CPIQ.SE904201,1984.12,198.979554,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5727
CPIQ.SE904201,1985.03,204.9327048,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5728
CPIQ.SE904201,1985.06,211.0662537,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5729
CPIQ.SE904201,1985.09,218.1017955,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5730
CPIQ.SE904201,1985.12,224.7765406,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5731
CPIQ.SE904201,1986.03,228.9257061,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5732
CPIQ.SE904201,1986.06,233.435669,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5733
CPIQ.SE904201,1986.09,235.7808498,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5734
CPIQ.SE904201,1986.12,243.8987821,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5735
CPIQ.SE904201,1987.03,262.6602275,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5736
CPIQ.SE904201,1987.06,272.0409495,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5737
CPIQ.SE904201,1987.09,278.5352958,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5738
CPIQ.SE904201,1987.12,285.390439,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5739
CPIQ.SE904201,1988.03,295.4927553,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5740
CPIQ.SE904201,1988.06,295.1319585,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5741
CPIQ.SE904201,1988.09,301.4459061,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5742
CPIQ.SE904201,1988.12,302.5282971,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5743
CPIQ.SE904201,1989.03,308.8813917,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5744
CPIQ.SE904201,1989.06,313.1167879,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5745
CPIQ.SE904201,1989.09,318.8648256,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5746
CPIQ.SE904201,1989.12,324.6128633,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5747
CPIQ.SE904201,1990.03,332.7811272,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5748
CPIQ.SE904201,1990.06,338.5291649,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5749
CPIQ.SE904201,1990.09,343.6721457,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5750
CPIQ.SE904201,1990.12,344.2772026,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5751
CPIQ.SE904201,1991.03,346.0923725,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5752
CPIQ.SE904201,1991.06,345.7898441,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5753
CPIQ.SE904201,1991.09,342.764561,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5754
CPIQ.SE904201,1991.12,342.764561,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Purchase of housing,5755
